timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0;time;ac_supported;63.5;22.0;22.5
1520081222.2588725;beacon;20;ac:22:05:2c:8f:87;7;4;Ziggo4AEB1CD;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081222.27428;beacon;40;54:67:51:fc:f7:ee;7;4;HuisWalibi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081222.294348;beacon;20;e8:40:f2:f4:e5:99;3;4;Ziggo63217;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081222.3675842;beacon;40;9c:c7:a6:c2:93:50;3;4;FRITZ!Box 7369;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081222.5015833;beacon;20;4a:5a:b6:14:bb:1c;3;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081222.5829535;beacon;20;d0:60:8c:16:03:12;8;4;TELE2-160311_2.4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081222.8249834;beacon;20;48:ee:0c:f2:48:53;4;4;Werktmisschienwel;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081222.8705816;beacon;20;7a:b5:7e:3f:df:a8;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:02;;;;
1520081223.0341256;beacon;20;84:9c:a6:7f:4a:be;4;4;De 77e hemel;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.126928;beacon;20;9c:80:df:b5:3b:e5;9;4;VGV7519B53BE5;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.3513174;beacon;40;88:d2:74:9e:70:5a;5;4;TELE2-9E7059_2.4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.469271;beacon;20;ae:22:35:f7:8c:fa;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.4977815;beacon;40;c4:ea:1d:6d:04:b5;5;4;Room of Requirement;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.8220558;beacon;20;88:d2:74:aa:6a:cd;1;4;Wie ? Phi !;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.823823;beacon;20;6a:d2:74:aa:6a:ce;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.8310664;beacon;20;48:5a:b6:14:bb:1b;1;4;Jap;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.8350892;beacon;20;ea:40:f2:f4:e5:9a;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081223.9770563;beacon;20;ae:d1:b8:54:eb:21;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:03;;;;
1520081224.172205;beacon;20;54:fa:3e:28:1b:31;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:04;;;;
1520081224.3784602;beacon;20;ac:22:05:f7:8c:fa;6;4;MkeWangu;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:04;;;;
1520081224.6840136;beacon;20;e0:cb:4e:7e:ec:89;11;4;kotamas1;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:04;;;;
1520081224.922703;beacon;20;1c:3a:de:ff:c9:4f;2;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:04;;;;
1520081225.2318864;beacon;20;54:fa:3e:2a:06:3f;12;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:05;;;;
1520081227.3689551;beacon;20;82:29:94:d8:28:f0;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:07;;;;
1520081227.4060001;beacon;20;54:fa:3e:51:70:23;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:07;;;;
1520081227.9267411;beacon;20;90:5c:44:20:29:bd;11;4;BravoTangoPapa;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:07;;;;
1520081229.493011;beacon;20;34:4d:ea:9a:5b:5e;4;4;HuizeOost;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:09;;;;
1520081230.924458;beacon;20;1c:3a:de:f6:dd:49;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:10;;;;
1520081233.9078434;beacon;20;ac:d1:b8:54:eb:20;1;4;Ziggo4C597;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:13;;;;
1520081234.4225972;beacon;40;ac:cf:85:97:ae:64;6;4;VFNL-97AE5C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:14;;;;
1520081238.018424;beacon;20;ac:22:05:4e:1a:ee;11;4;Ziggo9F921A9;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:18;;;;
1520081240.779385;beacon;20;08:95:2a:49:d1:56;13;4;AvS139;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:20;;;;
1520081241.066279;beacon;20;5c:a8:6a:0b:2c:ac;6;4;VFNL-0B2CA4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:21;;;;
1520081242.1907952;beacon;20;74:b5:7e:26:c1:96;3;4;H369A26C196;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:22;;;;
1520081253.0491114;beacon;20;90:5c:44:1e:53:28;1;4;Ziggo276E463;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:33;;;;
1520081256.3852718;beacon;40;56:67:11:76:b1:ba;13;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:36;;;;
1520081256.4836993;beacon;40;54:67:51:76:b1:ba;13;4;Ziggo271;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:36;;;;
1520081258.4088905;beacon;20;00:4a:77:4b:af:01;4;4;Ormancilar;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:38;;;;
1520081261.8922582;beacon;20;6a:4a:77:4b:af:02;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:41;;;;
1520081263.7244189;beacon;20;ac:22:05:f0:ad:d7;11;4;Free_virus;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:43;;;;
1520081263.7285478;beacon;20;ae:22:15:f0:ad:d7;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:43;;;;
1520081263.899637;beacon;20;72:4d:ea:8c:d8:14;2;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:43;;;;
1520081267.8402052;beacon;20;84:9c:a6:82:1d:eb;3;4;VGV7519821DEB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:47;;;;
1520081276.5329893;beacon;20;b2:c2:87:7a:40:9b;6;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:47:56;;;;
1520081285.9526982;beacon;20;80:29:94:d8:28:ff;1;4;Ziggo84015;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:48:05;;;;
1520081290.5264418;beacon;20;34:4d:ea:8c:d8:17;2;4;H368N8CD817;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:48:10;;;;
1520081313.088215;beacon;20;b0:c2:87:7a:40:9a;6;4;Ziggo00239;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:48:33;;;;
1520081329.136365;beacon;20;92:5c:14:1e:53:28;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:48:49;;;;
1520081352.5374205;beacon;20;78:96:82:72:3d:13;9;4;Smurfhuis;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:12;;;;
1520081353.1346874;beacon;20;ac:22:05:ae:fa:19;1;4;Ziggo481C16E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:13;;;;
1520081353.3156335;beacon;20;58:8b:f3:b7:0f:4b;13;4;Panorama Penthouse;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:13;;;;
1520081356.1512504;beacon;20;b0:e5:ed:40:46:60;10;4;TMNL-40465A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:16;;;;
1520081356.1921813;beacon;20;54:fa:3e:b4:a5:fd;10;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:16;;;;
1520081360.177909;beacon;20;1c:3a:de:88:57:8a;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:20;;;;
1520081360.5260844;beacon;40;c4:ea:1d:ef:7c:19;11;4;HeykidsgetoffmyLAN;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:20;;;;
1520081362.1829007;beacon;20;54:22:f8:df:1f:21;4;4;H368NDF1F21;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:22;;;;
1520081363.0993342;beacon;20;8c:68:c8:90:a6:a5;1;4;117 2.4 Ghz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:23;;;;
1520081387.9911058;beacon;20;74:b5:7e:3f:df:ab;4;4;H369A3FDFAB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:47;;;;
1520081389.033784;beacon;20;ae:22:15:ae:fa:19;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:49:49;;;;
1520081404.1257849;beacon;20;70:2e:22:86:c6:22;8;4;VGV7519C0FB13;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:50:04;;;;
1520081408.8016138;beacon;20;ac:22:05:22:c7:07;1;4;Ziggo1282654;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:50:08;;;;
1520081417.0695546;beacon;20;5c:dc:96:09:9b:c1;7;4;Gratis WiFi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 13:50:17;;;;
1520082594.4720292;beacon;20;ec:8a:4c:9e:0e:f9;4;4;H368N9E0EF9;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 14:09:54;;;;
1520082594.473756;beacon;20;5a:8a:4c:9e:0e:fa;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 14:09:54;;;;
1520082595.5715585;beacon;20;f4:ea:67:be:df:13;1;6;SHD;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.6308687;beacon;20;f4:ea:67:be:df:10;1;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.6556742;beacon;20;f4:ea:67:be:df:14;1;6;Event Aula;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.681504;beacon;20;f4:ea:67:be:df:12;1;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.729441;beacon;20;f4:ea:67:be:df:11;1;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.836825;beacon;20;5c:50:15:d1:f1:00;13;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.861511;beacon;20;5c:50:15:d1:f1:04;13;6;Event Aula;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.8861916;beacon;20;5c:50:15:d1:f1:02;13;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.9351273;beacon;20;5c:50:15:d1:f1:01;13;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082595.9842942;beacon;20;5c:50:15:d1:f1:03;13;6;SHD;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-03 14:09:55;;;;
1520082596.0859518;beacon;20;d6:6a:6a:a3:f3:f7;6;6;DIRECT-f7-HP M203 LaserJet;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-03 14:09:56;;;;
1520082596.3830678;beacon;20;ac:22:05:24:86:33;11;4;Ziggo282A7E2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 14:09:56;;;;
1520082596.3868792;beacon;20;ae:22:15:24:86:33;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 14:09:56;;;;
1520082596.660459;beacon;20;54:fa:3e:b1:bb:95;2;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 14:09:56;;;;
1520001213.3258247;beacon;20;2c:d0:2d:ed:b2:30;5;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:33:33;;;;
1520001213.3749678;beacon;20;2c:d0:2d:ed:b2:32;5;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:33:33;;;;
1520001213.4269373;beacon;20;2c:d0:2d:ed:b2:31;5;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:33:33;;;;
1520001213.5844016;beacon;40;e8:de:27:58:5b:cc;10;4;TP-LINK_2.4GHz_585BCC;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 15:33:33;;;;
1520001213.8599875;beacon;20;64:09:80:07:59:d2;1;4;Xiaomi_TUD20;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 15:33:33;;;;
1520001214.082443;beacon;20;2c:33:11:31:db:22;13;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:33:34;;;;
1520001214.131588;beacon;20;2c:33:11:31:db:21;13;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:33:34;;;;
1520001214.242187;beacon;20;2c:33:11:31:db:20;13;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:33:34;;;;
1520001247.4443324;beacon;20;2c:d0:2d:ed:9b:20;13;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:34:07;;;;
1520001250.651579;beacon;20;2c:d0:2d:ed:9b:24;13;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:34:10;;;;
1520001270.619777;beacon;20;2c:d0:2d:ed:9b:23;13;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:34:30;;;;
1520001312.6450891;beacon;20;08:96:ad:a0:44:54;9;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:35:12;;;;
1520001549.151798;beacon;20;2c:33:11:31:db:71;13;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:39:09;;;;
1520001559.1297176;beacon;20;2c:33:11:31:db:72;13;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:39:19;;;;
1520001584.6045938;beacon;20;08:96:ad:a0:44:50;9;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:39:44;;;;
1520001585.6115873;beacon;20;2c:33:11:31:db:70;13;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:39:45;;;;
1520001697.3480468;beacon;20;08:96:ad:a0:44:53;9;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:41:37;;;;
1520001837.2261815;beacon;20;2c:33:11:1a:45:41;1;6;TUvisitor;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:43:57;;;;
1520001840.5195274;beacon;20;2c:33:11:1a:45:42;1;6;tudelft-dastud;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:44:00;;;;
1520001857.1820557;beacon;20;2c:33:11:1a:45:40;1;6;eduroam;True;True;True;24.0;;;;;;;True;True;;;True;True;2018-03-02 15:44:17;;;;
1520089834.4455404;beacon;40;c8:3a:35:5d:55:70;6;4;Aditya Chaudhary;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.4784312;beacon;20;64:d1:a3:42:92:5a;6;4;WE BREKEN DE HELE TENT AF!!!!;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.481804;beacon;20;00:1e:e5:00:7d:25;6;4;Trapper;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.5490808;beacon;20;70:4f:57:83:be:be;11;4;1337;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.600355;beacon;40;00:0c:f6:ac:ed:44;11;4;SitecomACED44;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.6240065;beacon;40;c4:6e:1f:fe:40:7c;11;4;Leviathan;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.7161016;beacon;20;00:23:69:2a:63:60;11;4;Nyeh!;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.7664955;beacon;20;e0:51:63:9b:f3:b0;11;4;KPN 79-AP;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.7750611;beacon;20;84:1b:5e:d9:ef:a8;11;4;Marijn;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.7854526;beacon;20;ac:22:05:b2:b4:67;11;4;kattennest;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.7877595;beacon;20;c8:b3:73:48:08:2a;11;4;Pentapussy;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.789812;beacon;20;ae:22:15:b2:b4:67;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.8881702;beacon;20;70:4f:57:da:2e:0b;2;4;wolkje;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.8996058;beacon;20;08:ea:40:80:b6:2c;2;4;404;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089834.932003;beacon;40;70:4f:57:60:45:29;2;4;TP-Link_4529;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:34;;;;
1520089835.5249434;beacon;40;64:d1:a3:0e:4d:02;7;4;Hoofdkwartier 2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:35;;;;
1520089835.5299249;beacon;40;c0:3f:0e:a9:a5:32;7;4;NETGEAR;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:35;;;;
1520089835.6690056;beacon;40;6a:76:ea:0a:bb:d6;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:35;;;;
1520089835.717483;beacon;40;d4:76:ea:0a:bb:d5;3;4;wifihierbeneden;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:35;;;;
1520089835.7302294;beacon;20;fa:8f:ca:30:2f:a4;3;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:35;;;;
1520089835.7423844;beacon;40;28:c6:8e:04:31:92;3;4;BOB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:35;;;;
1520089835.9787269;beacon;20;1c:c6:3c:00:d4:d1;8;4;VGV751900D4D1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:35;;;;
1520089836.032124;beacon;40;ec:08:6b:b9:fd:1e;8;4;mij!!!;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:36;;;;
1520089836.2678816;beacon;20;f8:04:2e:34:58:c8;4;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:36;;;;
1520089836.271;beacon;40;64:66:b3:de:79:6e;4;4;TP-LINK_DE796E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:36;;;;
1520089836.3176098;beacon;40;84:16:f9:ba:fe:eb;4;4;VIRUS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:36;;;;
1520089836.7116532;beacon;40;60:e3:27:b7:8c:bc;9;4;TP-LINK_8CBC;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:36;;;;
1520089836.7858188;beacon;40;c4:6e:1f:9e:7d:c0;5;4;Kanye'sCrib;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:36;;;;
1520089836.9790373;beacon;40;64:d1:a3:3c:54:8c;5;4;Sitecom3C548C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:36;;;;
1520089837.2205384;beacon;20;70:8b:cd:30:b3:48;10;4;ASUS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.2742991;beacon;40;c4:e9:84:c8:60:13;10;4;Starchoo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.3609176;beacon;20;ac:22:05:b2:22:61;1;4;Salmpjespower!;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.3832624;beacon;20;f8:04:2e:39:f1:f8;1;4;UPC245501242;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.3868725;beacon;20;ec:08:6b:23:74:f1;1;4;TP-LINK_74F1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.4767923;beacon;20;14:91:82:7c:0a:4b;1;4;KindLion;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.5058002;beacon;20;38:d5:47:62:e4:68;1;4;Van_Hasseltlaan_594;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.5191035;beacon;40;a4:2b:b0:df:62:3c;1;4;Speelkwartier 2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.643292;beacon;20;ac:9e:17:94:80:b0;13;4;Jongbloed-Delft-2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.720037;beacon;20;54:fa:3e:2e:93:53;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.747708;beacon;20;1c:3a:de:89:be:7c;13;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.7680776;beacon;40;c0:a0:bb:4a:8c:04;13;4;London_Rules;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089837.770254;beacon;40;84:16:f9:e8:c1:9a;13;4;je moeder is een;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:37;;;;
1520089838.1028283;beacon;20;00:1c:10:08:84:18;6;4;Indus;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:38;;;;
1520089838.1977499;beacon;20;70:4f:57:19:3a:17;11;4;Internet kost geld;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:38;;;;
1520089839.9513395;beacon;20;00:14:5c:85:ec:90;4;4;I believe I can WiFi;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:39;;;;
1520089840.1628227;beacon;20;c0:3f:0e:7d:1d:6e;9;4;nee;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:40;;;;
1520089840.2639334;beacon;40;e0:91:f5:7b:07:e0;9;4;PowerNet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:40;;;;
1520089841.0184367;beacon;40;64:66:b3:8a:49:41;1;4;Admiraal de Router;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:41;;;;
1520089841.0638895;beacon;40;70:4f:57:60:41:51;1;4;Watmoetje;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:41;;;;
1520089841.0974958;beacon;20;58:ef:68:28:81:70;1;4;Salsa Tequila Corazon Cerveza;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:41;;;;
1520089841.124862;beacon;20;ac:22:05:b0:a7:d4;1;4;ZiggoF782B9B;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:41;;;;
1520089841.5750816;beacon;20;dc:71:44:d9:99:d8;6;4;UPC247879269;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:41;;;;
1520089841.8377495;beacon;20;1c:3e:84:1a:ba:cb;11;4;Ziggo54DD4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:41;;;;
1520089841.8400457;beacon;20;1e:3e:84:1a:ba:cc;11;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-03 16:10:41;;;;
